ts,event_type,payload_json
2026-05-10T04:46:42.268470+00:00,ORDER_QUEUED_FOR_APPROVAL,"{""approval_id"": ""4d677021-e0c0-46dc-b7f6-c46395508a4e"", ""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}}"
2026-05-10T04:46:42.291575+00:00,ORDER_REJECTED_BY_GUARD,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1}, ""reasons"": [""비정상 symbol 형식: 'BTC@USDT'""]}"
2026-05-10T04:46:42.292511+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-2e8c66ee02"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000458, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0458, ""created_at"": ""2026-05-10T04:46:42.292481+00:00""}"
2026-05-10T04:46:42.293378+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 200, ""leverage"": 1}, ""reasons"": [""주문 금액 초과: 200 > 100""]}"
2026-05-10T04:47:03.001252+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-d9af775b0c"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 100044.084367, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0441, ""created_at"": ""2026-05-10T04:47:03.001191+00:00""}"
2026-05-10T04:47:05.251939+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""reasons"": [""quote: 지연 99.00s > 5.00s""]}"
2026-05-10T04:47:05.253043+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-f8188a43f1"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 1.000466, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0466, ""created_at"": ""2026-05-10T04:47:05.253006+00:00""}"
2026-05-10T04:47:05.254033+00:00,ORDER_QUEUED_FOR_APPROVAL,"{""approval_id"": ""a9e63a3f-0cf2-4fcc-9d7e-9c21ae16be4a"", ""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}}"
2026-05-10T04:47:05.278072+00:00,ORDER_REJECTED_BY_GUARD,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1}, ""reasons"": [""비정상 symbol 형식: 'BTC@USDT'""]}"
2026-05-10T04:47:05.279092+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-timeout-755fb094"", ""status"": ""TIMEOUT"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 0.0, ""fee_usdt"": 0.0, ""slippage_pct"": 0.0, ""created_at"": ""2026-05-10T04:47:05.279060+00:00""}"
2026-05-10T04:47:05.280033+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 200, ""leverage"": 1}, ""reasons"": [""주문 금액 초과: 200 > 100""]}"
2026-05-10T04:48:40.555206+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-eb43138c3a"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 100043.632044, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0436, ""created_at"": ""2026-05-10T04:48:40.555167+00:00""}"
2026-05-10T04:48:42.832195+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""reasons"": [""quote: 지연 99.00s > 5.00s""]}"
2026-05-10T04:48:42.833174+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-ca1621da93"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 1.000421, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0421, ""created_at"": ""2026-05-10T04:48:42.833142+00:00""}"
2026-05-10T04:48:42.834100+00:00,ORDER_QUEUED_FOR_APPROVAL,"{""approval_id"": ""cc79583f-9f7c-4ae0-985c-c5b0e922edab"", ""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}}"
2026-05-10T04:48:42.857276+00:00,ORDER_REJECTED_BY_GUARD,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1}, ""reasons"": [""비정상 symbol 형식: 'BTC@USDT'""]}"
2026-05-10T04:48:42.858191+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-5e9cd06ffe"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000511, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0511, ""created_at"": ""2026-05-10T04:48:42.858162+00:00""}"
2026-05-10T04:48:42.859067+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 200, ""leverage"": 1}, ""reasons"": [""주문 금액 초과: 200 > 100""]}"
2026-05-10T04:49:27.104899+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-b6f43c3def"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 100044.982396, ""fee_usdt"": 0.005, ""slippage_pct"": 0.045, ""created_at"": ""2026-05-10T04:49:27.104860+00:00""}"
2026-05-10T04:49:29.390371+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-c2e0bf86df"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000514, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0514, ""created_at"": ""2026-05-10T04:49:29.390342+00:00""}"
2026-05-10T04:49:29.391264+00:00,SHADOW_SIGNAL_LOGGED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}}"
2026-05-10T04:49:29.393640+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""reasons"": [""quote: 지연 99.00s > 5.00s""]}"
2026-05-10T04:49:29.394537+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-1b58879428"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 1.000477, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0477, ""created_at"": ""2026-05-10T04:49:29.394508+00:00""}"
2026-05-10T04:49:29.395434+00:00,ORDER_QUEUED_FOR_APPROVAL,"{""approval_id"": ""fce2ad99-168c-4f29-8f0f-7bdf98ad6254"", ""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}}"
2026-05-10T04:49:29.417990+00:00,ORDER_REJECTED_BY_GUARD,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1}, ""reasons"": [""비정상 symbol 형식: 'BTC@USDT'""]}"
2026-05-10T04:49:29.418965+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-fb2378bd8a"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000489, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0489, ""created_at"": ""2026-05-10T04:49:29.418933+00:00""}"
2026-05-10T04:49:29.419870+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 200, ""leverage"": 1}, ""reasons"": [""주문 금액 초과: 200 > 100""]}"
2026-05-10T04:51:39.161542+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-329090376d"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 100043.751793, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0438, ""created_at"": ""2026-05-10T04:51:39.161504+00:00""}"
2026-05-10T04:51:41.510845+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-4a3591b278"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000562, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0562, ""created_at"": ""2026-05-10T04:51:41.510815+00:00""}"
2026-05-10T04:51:41.511784+00:00,SHADOW_SIGNAL_LOGGED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}}"
2026-05-10T04:51:41.514381+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""reasons"": [""quote: 지연 99.00s > 5.00s""]}"
2026-05-10T04:51:41.515304+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-a729eafac2"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 1.000523, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0523, ""created_at"": ""2026-05-10T04:51:41.515276+00:00""}"
2026-05-10T04:51:41.516244+00:00,ORDER_QUEUED_FOR_APPROVAL,"{""approval_id"": ""96463340-7916-45f0-aa12-e258efbf0275"", ""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""source"": ""system""}"
2026-05-10T04:51:41.539309+00:00,ORDER_REJECTED_BY_GUARD,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1}, ""reasons"": [""비정상 symbol 형식: 'BTC@USDT'""]}"
2026-05-10T04:51:41.540244+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-7dbf026d01"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000477, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0477, ""created_at"": ""2026-05-10T04:51:41.540215+00:00""}"
2026-05-10T04:51:41.541130+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 200, ""leverage"": 1}, ""reasons"": [""주문 금액 초과: 200 > 100""]}"
2026-05-10T04:53:18.463103+00:00,LIVE_EXECUTOR_NOT_WIRED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1, ""confidence"": 0.0}}"
2026-05-10T04:53:18.503492+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-693dbd9e33"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 100058.807549, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0588, ""created_at"": ""2026-05-10T04:53:18.503434+00:00""}"
2026-05-10T04:53:20.836031+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-c1ce1b0b4c"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000544, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0544, ""created_at"": ""2026-05-10T04:53:20.836002+00:00""}"
2026-05-10T04:53:20.836956+00:00,SHADOW_SIGNAL_LOGGED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}}"
2026-05-10T04:53:20.839411+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""reasons"": [""quote: 지연 99.00s > 5.00s""]}"
2026-05-10T04:53:20.840336+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-261257ab2f"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 1.000496, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0496, ""created_at"": ""2026-05-10T04:53:20.840307+00:00""}"
2026-05-10T04:53:20.841243+00:00,ORDER_QUEUED_FOR_APPROVAL,"{""approval_id"": ""df7b0908-b9f3-464c-8af1-48f391df6b0d"", ""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""source"": ""system""}"
2026-05-10T04:53:20.865426+00:00,ORDER_REJECTED_BY_GUARD,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1}, ""reasons"": [""비정상 symbol 형식: 'BTC@USDT'""]}"
2026-05-10T04:53:20.866399+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-timeout-0316fa6c"", ""status"": ""TIMEOUT"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 0.0, ""fee_usdt"": 0.0, ""slippage_pct"": 0.0, ""created_at"": ""2026-05-10T04:53:20.866366+00:00""}"
2026-05-10T04:53:20.867312+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 200, ""leverage"": 1}, ""reasons"": [""주문 금액 초과: 200 > 100""]}"
2026-05-10T04:57:09.975725+00:00,LIVE_EXECUTOR_NOT_WIRED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1, ""confidence"": 0.0}}"
2026-05-10T04:57:10.016174+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-d3bc257385"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 100045.258674, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0453, ""created_at"": ""2026-05-10T04:57:10.016137+00:00""}"
2026-05-10T04:57:12.365848+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-cf7c9405d4"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000546, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0546, ""created_at"": ""2026-05-10T04:57:12.365820+00:00""}"
2026-05-10T04:57:12.366766+00:00,SHADOW_SIGNAL_LOGGED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}}"
2026-05-10T04:57:12.369180+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""reasons"": [""quote: 지연 99.00s > 5.00s""]}"
2026-05-10T04:57:12.370063+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-710f11309e"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 1.000511, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0511, ""created_at"": ""2026-05-10T04:57:12.370034+00:00""}"
2026-05-10T04:57:12.370974+00:00,ORDER_QUEUED_FOR_APPROVAL,"{""approval_id"": ""aecb99e2-5193-46ef-8861-93d4a583c0ee"", ""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""source"": ""system""}"
2026-05-10T04:57:12.394118+00:00,ORDER_REJECTED_BY_GUARD,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1}, ""reasons"": [""비정상 symbol 형식: 'BTC@USDT'""]}"
2026-05-10T04:57:12.395067+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-779137c82b"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000458, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0458, ""created_at"": ""2026-05-10T04:57:12.395036+00:00""}"
2026-05-10T04:57:12.395966+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 200, ""leverage"": 1}, ""reasons"": [""주문 금액 초과: 200 > 100""]}"
2026-05-10T04:57:47.908411+00:00,LIVE_EXECUTOR_NOT_WIRED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1, ""confidence"": 0.0}}"
2026-05-10T04:57:47.948418+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-9def62bc6b"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 100043.099182, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0431, ""created_at"": ""2026-05-10T04:57:47.948385+00:00""}"
2026-05-10T04:57:50.270172+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-timeout-70a2148a"", ""status"": ""TIMEOUT"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 0.0, ""fee_usdt"": 0.0, ""slippage_pct"": 0.0, ""created_at"": ""2026-05-10T04:57:50.270140+00:00""}"
2026-05-10T04:57:50.271428+00:00,SHADOW_SIGNAL_LOGGED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}}"
2026-05-10T04:57:50.273921+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""reasons"": [""quote: 지연 99.00s > 5.00s""]}"
2026-05-10T04:57:50.274848+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-ff8cee40d3"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 1.000485, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0485, ""created_at"": ""2026-05-10T04:57:50.274819+00:00""}"
2026-05-10T04:57:50.275764+00:00,ORDER_QUEUED_FOR_APPROVAL,"{""approval_id"": ""ad888269-eb5f-45ba-b7df-9a940cbe0839"", ""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""source"": ""system""}"
2026-05-10T04:57:50.299765+00:00,ORDER_REJECTED_BY_GUARD,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1}, ""reasons"": [""비정상 symbol 형식: 'BTC@USDT'""]}"
2026-05-10T04:57:50.300703+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-c00dd31e07"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.00055, ""fee_usdt"": 0.025, ""slippage_pct"": 0.055, ""created_at"": ""2026-05-10T04:57:50.300674+00:00""}"
2026-05-10T04:57:50.301593+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 200, ""leverage"": 1}, ""reasons"": [""주문 금액 초과: 200 > 100""]}"
2026-05-10T04:59:22.514386+00:00,LIVE_EXECUTOR_NOT_WIRED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1, ""confidence"": 0.0}}"
2026-05-10T04:59:22.552706+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-6241885fa5"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 100041.736211, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0417, ""created_at"": ""2026-05-10T04:59:22.552675+00:00""}"
2026-05-10T04:59:24.888129+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-d6f6f480da"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000597, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0597, ""created_at"": ""2026-05-10T04:59:24.888098+00:00""}"
2026-05-10T04:59:24.889118+00:00,SHADOW_SIGNAL_LOGGED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}}"
2026-05-10T04:59:24.891743+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""reasons"": [""quote: 지연 99.00s > 5.00s""]}"
2026-05-10T04:59:24.892729+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-1c00233196"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 1.000418, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0418, ""created_at"": ""2026-05-10T04:59:24.892700+00:00""}"
2026-05-10T04:59:24.893681+00:00,ORDER_QUEUED_FOR_APPROVAL,"{""approval_id"": ""c9516000-9117-45b1-a3cf-986ae0bfe5b7"", ""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""source"": ""system""}"
2026-05-10T04:59:24.917750+00:00,ORDER_REJECTED_BY_GUARD,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1}, ""reasons"": [""비정상 symbol 형식: 'BTC@USDT'""]}"
2026-05-10T04:59:24.918794+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-ea5be4c9a9"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000435, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0435, ""created_at"": ""2026-05-10T04:59:24.918763+00:00""}"
2026-05-10T04:59:24.919744+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 200, ""leverage"": 1}, ""reasons"": [""주문 금액 초과: 200 > 100""]}"
2026-05-10T05:12:36.971092+00:00,LIVE_EXECUTOR_NOT_WIRED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1, ""confidence"": 0.0}}"
2026-05-10T05:12:37.011620+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-beb1254f0d"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 100045.494925, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0455, ""created_at"": ""2026-05-10T05:12:37.011583+00:00""}"
2026-05-10T05:12:39.397838+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-af514b27d7"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000462, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0462, ""created_at"": ""2026-05-10T05:12:39.397808+00:00""}"
2026-05-10T05:12:39.398792+00:00,SHADOW_SIGNAL_LOGGED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}}"
2026-05-10T05:12:39.401274+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""reasons"": [""quote: 지연 99.00s > 5.00s""]}"
2026-05-10T05:12:39.402186+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-0fcda9c054"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 1.000508, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0508, ""created_at"": ""2026-05-10T05:12:39.402156+00:00""}"
2026-05-10T05:12:39.403110+00:00,ORDER_QUEUED_FOR_APPROVAL,"{""approval_id"": ""8e379164-f34a-4b78-abf0-7aa2b6a5522b"", ""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""source"": ""system""}"
2026-05-10T05:12:39.426757+00:00,ORDER_REJECTED_BY_GUARD,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1}, ""reasons"": [""비정상 symbol 형식: 'BTC@USDT'""]}"
2026-05-10T05:12:39.427765+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-33acef0009"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.00051, ""fee_usdt"": 0.025, ""slippage_pct"": 0.051, ""created_at"": ""2026-05-10T05:12:39.427733+00:00""}"
2026-05-10T05:12:39.428685+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 200, ""leverage"": 1}, ""reasons"": [""주문 금액 초과: 200 > 100""]}"
2026-05-10T05:13:35.764002+00:00,LIVE_EXECUTOR_NOT_WIRED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1, ""confidence"": 0.0}}"
2026-05-10T05:13:35.808250+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-36f1e7d3bb"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 100040.395407, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0404, ""created_at"": ""2026-05-10T05:13:35.808213+00:00""}"
2026-05-10T05:13:38.214091+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-9812e20fbc"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000436, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0436, ""created_at"": ""2026-05-10T05:13:38.214044+00:00""}"
2026-05-10T05:13:38.215101+00:00,SHADOW_SIGNAL_LOGGED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}}"
